,age,x,y,z,vk_r,vk_phi,vk_z,v_orb
34074,7721028.432733341,-1.6787649764000356,-1.8444573494347682,0.13631426596288343,4.346018177068386e-07,-5.210099105368631e-09,4.9357997716349766e-08,-2.1111057897291014e-07
34075,9444408.99664705,-4.266197652430337,8.462184321908595,0.09533964493948054,-2.638454643154605e-07,3.8623042534042936e-09,-2.6509259261769606e-07,-2.3431597961704042e-07
34076,131766.1777264014,-2.6890487635669538,1.5594470329947006,-0.009881584661166856,-1.9959862858680366e-07,4.330590822436124e-08,3.584717817079262e-07,-2.2551158014844504e-07
34077,7863611.001590666,6.747580606881411,4.496576797717469,0.028678618423197796,7.043249108283318e-07,2.9340071865063563e-07,3.0394635878951354e-08,-2.3724035126356637e-07
34078,8160059.428570263,5.529748176771731,-3.0829548185750237,-0.29930727598934453,-1.7629013187524234e-07,-2.5229660112924596e-07,1.7266918089887077e-07,-2.385818681423206e-07
34079,1711482.4832916271,5.2361351474652365,-0.8796525609329371,0.20998561795627474,2.219042863949397e-09,-1.423847317096192e-07,3.147070071005614e-07,-2.3934827172726313e-07
34080,3203062.2988876,-6.759154984199033,-3.4129426837442005,-0.15394668002961553,3.9969639395492105e-08,-1.9546165536074548e-07,-5.951299547457222e-07,-2.3795960575190137e-07
34081,239836.33459388014,-4.613324457316005,5.999117596190973,-0.34866325962934724,2.7026066858016757e-07,2.884414523124276e-07,3.5824694020854707e-07,-2.367412295852034e-07
34082,8449472.283381036,5.075569765896271,-5.937827721560257,0.1653363271807376,-2.0924616607699428e-07,-3.1855839760076752e-09,1.79120075247176e-07,-2.374573155041851e-07
34083,8052131.401672125,-10.750771031512887,4.071843500418691,-0.24167524596725784,3.086555076929113e-07,-1.626945903046457e-07,4.01070523037427e-07,-2.3021315757056763e-07
34084,4211287.040985361,-3.683102733966,1.4945394820159834,-0.23776702547091993,-2.8309060539871064e-07,1.2902058838278905e-07,-2.4304624865489463e-07,-2.3335940022368188e-07
34085,696887.7838654008,4.443148560598471,-4.5085467453074575,0.5282670992827437,2.548884204810774e-07,9.220262110127715e-08,3.396354809698529e-08,-2.3599837052805184e-07
34086,9409381.178296993,-13.122883708975328,10.347401290544349,0.12327285381332362,-2.5647572474924445e-07,-1.838379715608886e-08,1.9230835413740231e-07,-2.2302009496526802e-07
34087,2617402.6523712687,-3.31251846660365,-7.6987273872746105,-0.11034094582046303,4.7509566545788024e-07,1.5717709111632088e-07,4.6445972683199396e-07,-2.3652677718153268e-07
34088,2995617.381926765,4.699427832982228,-9.833148778753104,0.07091861847602224,-2.9047895808104705e-07,6.855105602256535e-08,-2.840798811105466e-07,-2.3158388195452652e-07
34089,5253958.35417248,4.027648432557881,7.3996347984309825,0.028986278092936284,2.6009311275473228e-08,1.5505489069558465e-07,3.1115551521499483e-07,-2.3658376066927022e-07
34090,9290691.86826147,-0.5758370321509036,-7.402798878770374,0.3654130282713413,-4.261880751272976e-07,4.3163516146807966e-07,-2.2044438289239968e-07,-2.368189254581051e-07
34091,1076296.4328064967,-5.1871123228509965,4.354614474769215,-0.1185359575719134,2.458937568338218e-07,5.67050710413804e-07,-9.648046214522387e-08,-2.394744030830387e-07
34092,4103711.999478301,-1.8314858458408234,-8.645295307187169,0.0705817665768934,-1.3027208038868356e-07,6.970727736313455e-08,-2.787260288266939e-08,-2.3567308772036208e-07
34093,1323345.2574831455,-0.7758798283046785,6.254613326767186,0.05351097255434478,4.993819662140712e-08,-3.439482637419784e-07,2.1117410972166758e-07,-2.4032257153805066e-07
34094,9004771.4394683,7.869288901272351,-3.982098123892823,0.11542002033968617,-4.731714495484662e-07,-4.4114047592584097e-07,3.558398820175082e-08,-2.356143730882156e-07
34095,1301899.847738967,5.970240145215761,5.579069341838697,0.22762948896066718,3.9866325704544613e-07,2.730592391477877e-07,-1.8917236665582442e-07,-2.364694884936606e-07
34096,3097626.1087406487,-1.800708126301192,3.4052920910924254,0.17998066557354656,1.0284439004340966e-07,-5.199092112839759e-08,2.4694361987896305e-08,-2.3326191146964526e-07
34097,5483958.916806085,2.0883816842193093,5.774850410799884,-0.1219166547658557,2.0740951317230112e-07,-8.177945584536751e-08,6.583621806967623e-09,-2.401846451989363e-07
34098,8801167.103602076,-9.041770047371655,12.558908191653165,0.3632012751849109,1.0791241830933924e-07,2.777285187218549e-07,-7.008996102583575e-08,-2.2426358219351926e-07
34099,5690125.771606995,1.9086853349776,0.6639208564215782,0.09644709854235951,9.885526885320191e-08,-6.386543929806628e-08,-2.6754208373809728e-08,-1.9709327001095299e-07
34100,3054168.1263624323,0.19899378321893976,-7.2834910417258945,-0.1263218907747195,7.794018933762036e-08,4.780767272490522e-07,-5.161798180905719e-07,-2.386007154724312e-07
34101,850518.0938092321,-8.019339437960026,12.918958617788812,0.08533316453395348,-5.728228848120473e-08,-6.761289461500266e-08,4.2427432244967405e-07,-2.2488516685710026e-07
34102,9058834.439587671,-8.086121307766591,-6.713781309043828,0.20610752561115575,-1.1017070561478226e-07,2.0328996605400663e-07,-2.9459661253111364e-07,-2.3205120575305458e-07
34103,1874717.7772148682,-1.2790152664419512,0.9995123593006286,-0.05081227255690419,3.6135879081211736e-07,1.7207661810836136e-09,-1.2653060150221498e-07,-1.823591747504027e-07
34104,9045514.584438909,-3.244707295441366,-0.440420044373705,0.0883101155830024,3.1190733868035573e-07,-2.2354857894468064e-07,5.026878173562961e-08,-2.2768823687930557e-07
34105,3000643.4742443687,-12.318822010763387,0.7907189412152189,-0.10223791982343311,-7.24352971570754e-08,4.776063486981183e-07,-6.546266451892315e-07,-2.290333295560807e-07
34106,2229604.886725202,10.265257568963763,4.306752411603635,-0.11667149891358797,6.260747065771509e-07,-2.7014677897239957e-07,-2.7648481141179185e-08,-2.3109915671845706e-07
34107,8031986.467091709,2.0485781031327885,-5.393530750283846,0.12816533517282935,-5.2346392866805175e-08,-3.241625427130478e-07,7.835335971068879e-08,-2.403177311299814e-07
34108,671574.4945788656,0.4566780271974957,10.532065995674149,0.3163870887926715,4.325039224417825e-07,3.0574492864996297e-07,2.3263841987832722e-07,-2.3165620721532248e-07
34109,4198842.408455958,-9.682707761034045,-6.478023434110607,-0.4156653344850322,-6.668712966339115e-07,-8.394750453649651e-07,3.2105171584396643e-07,-2.2948888863978936e-07
34110,1223659.9282896982,0.29161216564015663,2.776843170075466,0.2149803949590941,3.0910907603523156e-08,1.959812627503863e-08,-7.844299653863498e-08,-2.1684241794726588e-07
34111,170713.81744731698,-2.9114615462714672,-19.692727705446334,0.6546798111240206,-1.436631770206108e-07,-4.0027338331626353e-07,2.6680734800585364e-07,-2.1928861207318833e-07
34112,3873125.6976666334,-2.3851588970341955,-2.9934354391579223,0.05030337885312206,-6.043043447470052e-08,-1.7617863057631104e-07,4.493906097830231e-10,-2.3443091074929936e-07
34113,3587296.5544155054,-7.666670184183864,4.766669286912305,-0.07762126401242248,-5.2282686438628076e-08,-9.097066565620336e-10,1.2325912487272754e-07,-2.3526675915905737e-07
34114,1400318.395071266,1.5083450526655213,7.345511648382414,0.5300162119908823,-1.4936129685498984e-07,8.636491867823847e-08,-2.9093977524428056e-07,-2.3533703701500737e-07
34115,7864826.898706119,10.131088739584053,6.503120269172657,0.4253660799734286,2.127954332480044e-07,-3.277707207128148e-08,4.7922498003609377e-08,-2.288561600397203e-07
34116,6429589.280330573,-0.3470770586171831,-10.171981375281957,-0.11183960477346593,-2.440065938385427e-07,1.9111289913718617e-07,1.6685084630855178e-07,-2.3289468363281848e-07
34117,2175115.235425548,-2.9863621213439964,-6.086935062541797,-0.02365970908383547,-9.637097586931196e-08,-1.6084316955240875e-07,2.855956091292748e-07,-2.397393370696514e-07
34118,9439234.52157578,2.582559397601856,2.6465624835012873,-0.26021807542340286,-2.319546195253168e-07,1.0963694320174928e-07,-1.4666534743745277e-08,-2.303072889008405e-07
34119,4673399.563393933,5.528576212748788,-4.520020418327998,0.003637408028738099,-4.427881124360972e-07,-6.253816780788497e-08,2.6603595295162314e-07,-2.391449911300745e-07
34120,3900251.4465820873,4.910370079200046,-3.9488880942103015,-0.07000851071524387,2.473965320030789e-07,2.34053025253924e-07,2.7366838833256966e-07,-2.402749856665091e-07
34121,6058995.441248038,-3.8818912173284557,-7.547801111354017,-0.23531379655990917,-2.4318511555664596e-08,1.6101662922393092e-07,5.061202040065268e-07,-2.3582740132754408e-07
34122,6135800.459760532,3.0929506271408362,1.3078424380515978,-0.15931061114268166,3.121568046438547e-07,1.7457270704420843e-07,-2.4176244485658826e-07,-2.2796166536920672e-07
34123,919222.386245702,7.523609175037309,-7.139243086944435,0.3237354129321022,-4.7573661242798186e-07,-2.1601007164447384e-07,1.0511644764611915e-07,-2.3193195800535642e-07
34124,3299717.437965916,-5.419116560246683,-0.12997413258226703,-0.21052587777206366,-2.994176028661536e-07,-2.511458080787392e-07,2.8749593281832807e-07,-2.394619368092353e-07
34125,9846829.908371806,1.1753332211413037,2.237319180224348,0.1059741211403691,-2.587586694261289e-07,-3.944106803905263e-07,-8.510006143795674e-08,-2.1242888474162703e-07
34126,7713024.165576193,-3.576656521258978,7.192593100305834,-0.485086708179794,3.861979864327707e-08,-2.472832816739325e-07,1.6044859940483067e-07,-2.3503332677873274e-07
34127,3625638.0763113075,0.16191952454633934,-6.94262120567263,-0.06355038198705727,-1.923525778635454e-07,4.5878452707592776e-07,-3.696236317548792e-07,-2.394043866529682e-07
34128,6018326.443777787,3.1801175909374493,-2.347215695187652,-0.2003394956218706,1.1674303520701454e-07,3.192290174627145e-07,-2.0655663140977313e-08,-2.3380956982270658e-07
34129,8204509.124119535,-3.4149680412163583,2.278281552924532,0.28218887202855814,-4.1685009482459346e-07,2.8067534157219287e-07,1.9313837352768982e-07,-2.3357448351548914e-07
34130,4159718.5726649743,-10.751169926052754,-4.667496064563398,-0.06561842980066702,2.917376949630315e-07,4.544871235882905e-07,-1.1600555390901018e-07,-2.3011539533810675e-07
34131,893480.2142201873,-3.5687191614912743,-4.430298727235794,0.28947770186494665,1.5375718167510875e-07,5.47331870412297e-08,3.79196457712182e-07,-2.387460456659442e-07
34132,3225321.7598608998,-7.516240523791059,-8.800070929966562,0.10694646707916634,-3.402778055069149e-07,-9.896064866024011e-08,-6.683786572569944e-08,-2.303300403189173e-07
34133,7002731.2957515055,-9.005299638945848,2.2162701913904086,0.6463885321298314,2.4639506561687136e-07,1.848354641870066e-07,4.6146539658789597e-07,-2.3219428057895094e-07
34134,5172196.626911777,-9.344041499862636,11.903649687717921,-0.505628476876455,-8.956611898908211e-08,3.0059464385925677e-07,-2.8289437446277015e-07,-2.2446829589914634e-07
34135,6355659.080950075,-0.4151036368963605,2.8992568615990932,-0.10318047003484392,7.479423798865781e-08,9.006798496830594e-08,-9.502435017879499e-08,-2.2160152757824944e-07
34136,7411400.009152386,-0.8116537920299756,-8.582767220805845,0.048396957208725964,9.963249534419062e-08,3.4173415366107693e-07,-4.089674640114137e-07,-2.3615474158815715e-07
34137,7218754.06494528,-11.441964455444431,5.586777685651057,-0.012580570693146585,-7.474334957782207e-08,-4.737393477137277e-08,-3.0916169556884414e-07,-2.28457043225216e-07
34138,835320.7194845739,2.6799221672485602,-2.9882842001367504,-0.14625987668639087,-4.445637074018324e-07,-1.5356030202589342e-07,8.30429818796117e-07,-2.3507712715307653e-07
34139,4620970.216116141,3.483937015917918,-4.966290456536232,-0.6566886416214047,-2.498517941446235e-07,1.8195492679390345e-07,-3.6936075311839075e-07,-2.341845553970325e-07
34140,2029109.7306416647,-2.0663170777985407,-2.754620741934246,-0.23309400570760663,-2.47373271397157e-07,1.641973671188452e-07,-3.0187396000541414e-07,-2.2779121179006353e-07
34141,8601377.374778533,-2.172610041636035,2.103869463155051,0.17799582444823192,3.484838435642569e-07,5.340792278515568e-07,-2.452374477187648e-09,-2.222552894166779e-07
34142,3572292.3221343327,-7.846718607382172,-1.2691236390379397,0.40827774130687144,-7.354909057464078e-08,5.964215510740729e-08,-4.200743438784538e-07,-2.357209739686744e-07
34143,6527642.52159643,-5.350601221411206,-2.254426430552448,0.5276343636098848,-1.4672345819784435e-07,4.7403679281550727e-07,9.41756922304149e-08,-2.356797229748437e-07
34144,7227200.167658297,-8.619946750553146,-3.1467256650466253,0.2792852238837621,-4.1208152268846044e-08,2.3074601866905008e-07,-5.811469007478919e-08,-2.3430784830487703e-07
34145,9533463.417934166,-0.015583044669250258,-4.959935736967234,0.03208310369342939,-1.5360543050877715e-07,-2.034256606712663e-07,2.5413362066891983e-07,-2.4012971891360487e-07
34146,1541133.1719146848,-7.772975722917885,-0.07053879930263902,0.14218766273706354,-3.3814292301917676e-08,-4.391896532405741e-07,-3.7942293365402965e-07,-2.3763026474206846e-07
34147,4729516.789195146,3.5113615762120607,-9.131964340877825,0.14355802937344314,-1.8041404470866206e-07,1.1165196393619079e-07,-5.091765009919211e-08,-2.335986629156371e-07
34148,9057908.878130967,-8.27489954553329,-6.191652654882887,0.2528331386647273,1.9733847807063967e-07,1.578115763176395e-07,7.361410912537572e-08,-2.3223749301978092e-07
34149,526803.167269224,-3.1927231706564303,-3.2289412743891344,0.07669751002840743,-1.3881906028982122e-07,-8.294428486037971e-08,-1.6380607447460445e-07,-2.387102544148366e-07
34150,532282.5384554552,2.8892868168490367,0.058303444258197695,0.011722740521835754,-2.0703927687580134e-07,-4.2693576957743945e-07,-3.3466963511624904e-07,-2.2147292340052188e-07
34151,48004.97192220825,6.717755326504289,0.4444443589174337,-0.18964376823018744,-1.926454639333872e-07,2.551345572522259e-09,-2.5069101726935527e-07,-2.3911809432524044e-07
34152,7765395.011578063,-3.0045230347010325,-5.065044410035852,-0.12424758205468317,-4.204605896093304e-07,4.6176186834378476e-07,-3.350489164249309e-07,-2.403143633624137e-07
34153,2967646.063191128,10.565419824414894,-12.211283736247555,-1.1698713145145088,1.216309461248406e-07,-1.9922751155497464e-08,-4.548457153032596e-08,-2.2224138956992114e-07
34154,6243751.088433284,-1.317576893834938,2.506638939116251,0.38487129539396847,-7.86292910858555e-07,4.738738221179332e-08,-4.7352752062425665e-07,-2.1351401769289648e-07
34155,3758255.9459931045,3.6908726422315614,9.475772295169902,-0.11770395857416126,-7.295934328451933e-08,-2.919101661402386e-09,-5.039361766166678e-07,-2.329007956660349e-07
34156,8364787.475317318,1.8431146557172278,-4.757198514780181,0.046629919368420134,9.130388207830056e-08,-3.7289629514504303e-07,3.052249726753377e-07,-2.4033788743065273e-07
34157,6832478.931955778,6.306201904668015,-9.779287449576131,-0.04899007971425376,8.265991792152091e-08,-3.191473402002104e-07,-1.5775489969723713e-07,-2.302734398842823e-07
34158,7745389.013694084,-13.499491865556477,-2.913900724881191,-0.09496883231876078,9.617497376661888e-08,2.1644412422163078e-07,-3.0758331542545513e-07,-2.2678654418892574e-07
34159,1257325.934027519,0.24322102046300284,-3.312159200000463,0.23268088133066492,-1.7147943582298567e-08,3.9807464988112734e-07,2.1236317944440986e-07,-2.2608423996343332e-07
34160,1417903.3293881656,-5.2880794848473816,-8.773491406029729,-0.10803585176756755,1.8411287302061672e-07,2.217755857460915e-07,4.921212304902709e-07,-2.3277352608150693e-07
34161,4793333.926807341,1.5147332283723103,3.2508776660067182,-0.2552356194971698,8.401344540070496e-09,-8.44226487547657e-08,4.896387548930118e-09,-2.2914492347130646e-07
34162,6574894.994716016,0.7409316727854431,6.8575181112263985,-0.19224877708253874,1.7811531776401312e-07,-9.121566457022446e-09,2.0752129354400903e-07,-2.388734924360454e-07
34163,9180884.037042739,-1.95922137635221,9.089590576994853,0.036805311847598804,-1.588300159289716e-07,-1.0393629740099828e-07,-2.90088401684335e-08,-2.3475864782671052e-07
34164,155280.10004312714,-3.454427105432648,3.058560236849551,0.0976955189899771,-1.1865219986201763e-07,-2.974635455063892e-07,6.9884858764769e-07,-2.3884189305971256e-07
34165,3159754.2047309033,4.364762936207152,2.416203613888658,-0.03708937504377285,3.1455327835436206e-07,5.792946854032516e-07,4.643952967164146e-07,-2.401737517202672e-07
34166,494030.44675202,9.675827645250738,0.5010713132355972,0.002239649727285591,1.0746648612024148e-07,-9.116382960992533e-08,3.913543263542389e-07,-2.3397426927469869e-07
34167,488974.9973984812,-3.6209517399274915,4.179466955443267,0.07071748174331563,1.6025967759533607e-07,1.405022134981695e-07,3.707240692825823e-07,-2.406199444556189e-07
34168,8369698.696263452,-6.2614412263440355,-3.2370852136621058,0.18163603794292316,-2.694487254451918e-07,2.1551610094357496e-07,-5.095110460736197e-08,-2.387130807372826e-07
34169,8916354.00229067,3.350010758613907,5.101491671527858,0.2942742813353642,3.905382627525766e-08,2.0379140325024385e-07,4.284355629299177e-08,-2.3873402546903895e-07
34170,5509885.73591186,-5.286526746169709,-4.8684475642970835,0.043519599391381,-5.715146156772879e-07,7.943498751958797e-08,-8.015163018427546e-08,-2.3902765221022796e-07
34171,1246449.1839503653,3.0319674860148593,-4.560514673126126,-0.10532870587697347,-7.909067636310822e-08,4.2567910573974624e-08,-2.3181250610855928e-07,-2.4041619257853577e-07
34172,4482615.460188926,-4.301961476130088,8.364154301785566,0.2401788073681405,5.111998036995747e-07,4.3026351424973774e-07,-1.704509283177597e-08,-2.3403187363597277e-07
34173,7006940.299761532,1.6526311111176204,-7.095986874925705,0.024154962814676616,-5.488861109129592e-07,3.977630292971729e-07,-3.987003763497312e-07,-2.3887104600170535e-07
34174,3753384.478439138,-1.922199125467681,-0.10248930799337307,-0.16398141769816738,1.8880838393400515e-08,6.960447441096251e-07,-2.4975727937811594e-07,-1.926564355027851e-07
34175,1582734.3651119967,-5.624251026681865,4.944978113104118,-0.1824646408459962,-3.730206831216802e-07,-1.1196126194493501e-07,-2.11752109748363e-07,-2.3796856349693288e-07
34176,7909876.269266972,-0.26396504470932597,14.920878259897716,-0.25088649219568887,-3.4376302374586207e-07,8.23895543285678e-08,3.964406055671325e-07,-2.2510339779908062e-07
34177,7043111.544578587,-6.271818912268105,1.9977455351767806,-0.2239955789788231,-6.512981225192033e-07,5.166637755752445e-07,1.875630118414148e-07,-2.390453265222284e-07
34178,6806526.66527403,6.099162429583462,-7.735164901514824,-0.18472827842998876,-1.958316013515119e-08,-3.908022479255703e-07,-5.62947843570883e-07,-2.3335852920713344e-07
34179,3308183.682235417,5.136232042492158,-4.496384701012389,-0.2334426416833143,4.2348227399139575e-07,-3.340632578965066e-08,1.6592367776130436e-07,-2.3867902255877563e-07
34180,379963.0212049251,6.708612810335994,-9.132110454775644,-0.1063571440047558,1.258507332042903e-07,4.523208295869108e-09,-2.4775653409648058e-08,-2.3075638085246813e-07
34181,9527261.267044732,4.952719108438504,0.03838637563980167,0.003608300247602164,1.057717754878648e-07,6.904204263478019e-08,-5.094307431512517e-07,-2.4015307267443343e-07
34182,3713474.301582263,-3.6272929236873175,-0.4058227881048004,-0.05864939858898223,1.4478766921534167e-07,2.9488446013515833e-07,8.143128017840052e-08,-2.3266089850402952e-07
34183,5683837.770612933,-0.36554831184943476,0.4655815602644825,-0.005694073617289077,-3.7737895695627847e-07,-1.2615579663707144e-07,1.1510727626493729e-07,-1.463753180734374e-07
34184,6875781.426165376,-5.507660068573662,-3.8731282938786213,-0.3434638219493042,3.730367375959472e-07,4.87397939060684e-08,-4.4126772755137677e-08,-2.3783751918099966e-07
34185,9752493.116143081,-4.774984154506132,5.560033554242365,-0.05187471291090499,-1.0129914108220186e-08,-4.991274513532661e-08,1.836513377263845e-07,-2.3875293006206986e-07
34186,4670318.861066428,-12.204590177818883,-0.16242579658023928,-0.05234729648602411,-5.726124178035089e-07,1.0827044459271334e-07,-1.6219003213793443e-07,-2.2930135444607255e-07
34187,831432.4105210371,-5.172695949447325,-0.01062329706269297,0.06475999311986223,-1.4783533695892308e-08,-4.7011223501625324e-08,2.665603134744939e-07,-2.4036791689989276e-07
34188,2746764.295904723,-8.146151837070253,3.807128903279401,0.3485200860396376,-4.1749828887861945e-07,-2.2004083219896627e-07,2.998428048682635e-07,-2.3431657210365275e-07
34189,1809107.0891278605,11.285885501693691,2.832052241982114,-0.29762400575902426,1.4189036769311562e-07,4.242633676855837e-07,-1.9109345646429763e-07,-2.2984063349169306e-07
34190,2943849.0960340993,6.514853573654295,9.740418291610366,-0.17699740816973947,1.6447033944972534e-07,-1.127775620994215e-07,-3.5791714536636095e-07,-2.29970973907964e-07
34191,6740137.252004518,-0.2811382478610586,4.115131320204038,-0.1446213954155661,-1.4662641118539e-07,3.370357752748006e-07,-2.3140820512779952e-07,-2.358892112244491e-07
34192,3078814.7805658793,2.8788396045169424,-4.4787476953901155,-0.5184650709849905,-5.417608587291653e-09,-1.286948217483458e-07,1.6649718133925317e-07,-2.3495810034535518e-07
34193,4220561.873834816,6.331146732813647,6.824394089281933,0.07858506167713364,-6.189771594710703e-08,-1.778905848125666e-07,-1.8744347078674686e-07,-2.346867571618118e-07
34194,9395210.928691095,-3.2431069560765104,-4.16760137271038,-0.2766901823985142,-8.25797801515715e-07,3.56180178554473e-08,2.670809510622878e-07,-2.3849183952941233e-07
34195,9880416.080409154,3.555004595262257,-4.190021453513773,-0.26579027335004124,7.03342732248008e-07,1.7528887293242262e-07,-5.722723099941455e-07,-2.3889337247064803e-07
34196,2398023.4704938293,2.7537939675237597,-2.711231450778251,-0.12930120710956677,-3.117317973366637e-07,-4.1628677901684785e-07,-1.5741809230980592e-08,-2.340687528471787e-07
34197,1096818.697645361,-4.048818498762524,4.819967137296175,-0.21218059181313711,-3.1079917504359713e-07,-2.155478692331294e-07,1.93963730147347e-07,-2.3941412427827555e-07
34198,4164823.1135181976,-4.73077390863133,-11.529919818951251,-0.12735669840139496,1.3796799054299624e-07,-7.692433453130912e-08,4.1747178254895993e-07,-2.2881301799812357e-07
34199,2841125.610805311,-0.536054712661369,-1.6479363856180558,0.02226602134912226,4.087571901982256e-07,-1.7642842871757528e-07,-1.4666157722193115e-07,-1.8689149482070951e-07
34200,3504527.199310852,2.1041406663179254,9.352363847809373,-0.15694980718817925,7.541281523389713e-07,-3.090536772055606e-07,-1.3736799446515237e-07,-2.339544335868393e-07
34201,6832252.86590959,-1.5376673032161114,7.174083802854728,-0.00897505898856996,2.765715002800168e-07,2.94223965170054e-07,1.8202466975476298e-07,-2.387849909020799e-07
34202,1823641.3457274595,-12.627282704608199,-6.44846900392499,-0.43165227650723414,-1.1462305827590035e-07,4.826748973198424e-07,9.968314576174248e-08,-2.2579975439618757e-07
34203,5902166.049514104,1.3846593717746765,-8.994621632409359,0.09784194539999715,-1.171646540841245e-07,-9.060456638492546e-08,2.4099977123735543e-07,-2.3507831213373724e-07
34204,4679305.188789803,14.215040949879096,-6.397430989440046,-0.20140204911132514,9.078609412168786e-08,-1.4537834762572784e-07,-1.2673943591865517e-07,-2.2431266614327728e-07
34205,4968716.494202934,11.578646665301633,-2.4911390296093354,-0.0843209105443943,-2.598995231978212e-07,-9.175032437967807e-08,-3.2875921112573345e-07,-2.298877176678468e-07
34206,7668277.692597931,3.362950694270477,0.6548145198744467,-0.5883915448690102,-1.842884010532864e-07,-4.945224053727719e-08,-2.9488329254180005e-07,-2.189449568537309e-07
34207,2841285.8006745726,-3.726136562138822,3.376987466304709,0.20346307178784395,1.7743343555157786e-07,-1.758555446377838e-08,1.6912132774514184e-07,-2.389522250138402e-07
34208,9419958.914289402,17.062109708611263,5.581924411095425,-0.13681802788696634,5.70422414737816e-08,-8.939899487894442e-08,1.7724056776750773e-07,-2.2162840353482154e-07
34209,7515160.147518819,-5.847762211960639,0.11710870922513468,0.29639391445346597,2.5659331489327846e-07,7.453357758523982e-08,4.2030571451439186e-08,-2.387219000823387e-07
34210,8238315.089514842,8.391328022053898,-6.051169515222103,0.36323163326976476,4.1986989928045104e-07,-3.713107287232327e-07,4.504027912656588e-08,-2.3183312891248196e-07
34211,7644125.067617394,2.0776484364819003,3.95034718087203,0.051216530603140575,-2.108465016441408e-07,-1.236698938582205e-07,-2.7537475723385733e-07,-2.38523687512104e-07
34212,572994.1892609014,6.345186616211193,0.4635535965044728,0.03884017698773793,-1.9843752439998594e-07,4.274553470615201e-07,4.739897016846034e-08,-2.402889677260396e-07
34213,9324737.321845422,2.4414647649771384,-5.545324732305801,0.10306522800132181,3.8899456348030365e-07,2.0836461282945656e-07,-1.622445440847349e-07,-2.403470351852512e-07
34214,6550594.018781192,3.1598394885234153,-2.0452624897917495,0.06800875601332661,2.4894230936779474e-07,1.8749891103313632e-07,4.906464139439684e-07,-2.3374139410855469e-07
34215,1510732.227153636,4.24045805735331,1.288238070713422,-0.027605062581735354,-6.89419915660496e-08,3.111342475248745e-07,1.7323563996053517e-07,-2.384638391366355e-07
34216,6001415.068170637,4.7358471544509335,-3.101549158852876,-0.256943287206858,-3.1447732024149673e-07,-2.4219510453649173e-07,4.283123171207688e-08,-2.391109396583603e-07
34217,2717579.6680258275,3.3153169893684105,1.9409871161869332,0.07230849539231345,2.498793701466018e-07,2.575205404823023e-07,1.0314118435382013e-07,-2.3442070491661627e-07
34218,5227042.613464327,-4.227442682292266,-8.844347927460467,-0.038942409131023245,-2.4564079833304224e-07,5.246971653434063e-08,-1.8025331896285465e-07,-2.33730088516617e-07
34219,4506441.703501808,-0.031449998705328705,-8.249856506867784,0.08459188332057577,-1.4042211062919128e-07,-1.6868690632599282e-07,-1.8088121683674304e-07,-2.368610378576719e-07
34220,8438935.96587243,-3.49838130015552,-0.8015137303386245,-0.5692681824135561,-3.588508978699303e-07,8.45714483253844e-08,1.1342754334652394e-07,-2.2176105682220447e-07
34221,3369148.9661310376,5.7943322528534615,-6.578271981798025,-0.21490343178013818,1.1594504224114736e-07,-2.848024941007749e-07,6.230796851590248e-07,-2.353777242711587e-07
34222,4050176.6638510493,17.593689092761494,-1.9598583075402958,-0.037573033576219814,-5.423384349700866e-07,5.2045901391458205e-09,-3.024019148575198e-07,-2.2193145321124264e-07
34223,8025636.464845093,3.6678223215177606,7.626084173985929,0.07034188682849855,-4.1667184564362155e-08,-7.204767801652109e-07,1.7143541309742132e-07,-2.3645191186645785e-07
34224,2343660.5684004533,-4.785807419663221,8.760411102912318,0.029129348863577955,-4.853254119140594e-07,-3.584937610083768e-07,6.900991560952716e-08,-2.3337709451134904e-07
34225,635013.8966726958,4.8600563871389255,4.075083781283858,-0.0704121974915566,1.7032935838560772e-07,1.576175436624028e-07,3.620443724884628e-08,-2.402291420086584e-07
34226,7178365.340942693,-4.260192345474172,4.925803871012565,-0.10254661189587663,-2.5425700978620458e-08,-1.2170926172173043e-07,7.635503593143874e-08,-2.3990248353975214e-07
34227,5558705.834543356,-5.6543640763531355,13.287492026616864,0.18164010732334945,-1.9271995554967816e-07,2.9338006180411067e-07,-2.3846704043880076e-07,-2.2582417984810178e-07
34228,8262846.545665392,9.23889272227194,-3.116964000474008,0.03389963335867971,1.432798675672378e-07,-6.737196810987868e-08,2.475859960211079e-07,-2.3383861797313389e-07
34229,4445453.128331179,-1.0965381700572578,-6.194539415687902,0.027101507323421817,-1.83864724816543e-07,-6.957398734525373e-08,2.6281359259535022e-08,-2.4038705091394415e-07
34230,1246576.3566774924,10.52332078797243,-0.7398701238655134,0.11901633382575734,-2.0893001626921564e-07,-1.4051300131741145e-07,2.1583523385826955e-08,-2.3217143173769775e-07
34231,9440592.819306465,-3.8134754965132553,-1.9062188182448494,-0.017752800867316905,5.278757202215466e-07,-1.0772964710424768e-07,2.4001926520674214e-07,-2.3764060751123206e-07
34232,4316207.159334726,-6.150275184671746,-3.0743140569230496,-0.03854301304952194,-1.366123151728039e-07,-1.782159208982577e-07,1.9574339042204641e-07,-2.395680570346641e-07
34233,5964458.460743009,7.625889733116973,9.332179358135843,0.3500850091566973,1.5033935001288526e-07,-3.430656709316166e-08,-2.9289103834982464e-07,-2.2903573195775833e-07
